    -22.2033            0
    -22.1517            0
       -22.1            0
    -22.0484            0
    -21.9967            0
    -21.9451            0
    -21.8935            0
    -21.8418            0
    -21.7902            0
    -21.7386            0
    -21.6869            0
    -21.6353            0
    -21.5837            0
     -21.532            0
    -21.4804            0
    -21.4288            0
    -21.3771            0
    -21.3255            0
    -21.2738       0.0001
    -21.2222       0.0003
    -21.1706       0.0011
    -21.1189       0.0037
    -21.0673       0.0109
    -21.0157       0.0285
     -20.964       0.0657
    -20.9124       0.1343
    -20.8608       0.2436
    -20.8091       0.3945
    -20.7575       0.5743
    -20.7059       0.7599
    -20.6542       0.9274
    -20.6026       1.0654
    -20.5509       1.1803
    -20.4993       1.2953
    -20.4477       1.4433
     -20.396       1.6613
    -20.3444       1.9795
    -20.2928       2.4032
    -20.2411       2.8938
    -20.1895       3.3686
    -20.1379       3.7317
    -20.0862       3.9231
    -20.0346       3.9556
     -19.983       3.9122
    -19.9313       3.9069
    -19.8797       4.0299
    -19.8281       4.3056
    -19.7764       4.6824
    -19.7248       5.0633
    -19.6731       5.3599
    -19.6215         5.54
    -19.5699       5.6379
    -19.5182       5.7233
    -19.4666       5.8533
     -19.415       6.0379
    -19.3633       6.2372
    -19.3117        6.389
    -19.2601       6.4503
    -19.2084       6.4278
    -19.1568       6.3862
    -19.1052       6.4309
    -19.0535       6.6773
    -19.0019       7.2137
    -18.9502       8.0632
    -18.8986        9.158
     -18.847      10.3452
    -18.7953      11.4373
    -18.7437      12.2833
    -18.6921      12.8218
    -18.6404      13.0817
    -18.5888      13.1373
    -18.5372      13.0452
    -18.4855      12.8024
    -18.4339      12.3441
    -18.3823      11.5872
    -18.3306      10.4961
     -18.279       9.1325
    -18.2273       7.6567
    -18.1757       6.2779
    -18.1241       5.1836
    -18.0724       4.4905
    -18.0208       4.2344
    -17.9692       4.3893
    -17.9175       4.8883
    -17.8659       5.6304
    -17.8143       6.4777
    -17.7626       7.2648
     -17.711       7.8343
    -17.6594       8.0934
    -17.6077       8.0564
    -17.5561       7.8436
    -17.5045       7.6339
    -17.4528       7.5995
    -17.4012        7.862
    -17.3495       8.4867
    -17.2979        9.505
    -17.2463      10.9336
    -17.1946      12.7627
     -17.143      14.9017
    -17.0914      17.1154
    -17.0397      19.0067
    -16.9881       20.094
    -16.9365      19.9756
    -16.8848      18.5074
    -16.8332      15.8902
    -16.7816      12.6087
    -16.7299       9.2476
    -16.6783       6.2867
    -16.6266        3.981
     -16.575       2.3614
    -16.5234       1.3173
    -16.4717        0.691
    -16.4201        0.339
    -16.3685       0.1541
    -16.3168       0.0642
    -16.2652       0.0242
    -16.2136       0.0082
    -16.1619       0.0025
    -16.1103       0.0007
    -16.0587       0.0002
     -16.007            0
    -15.9554            0
    -15.9037            0
    -15.8521            0
    -15.8005            0
    -15.7488            0
    -15.6972            0
    -15.6456            0
    -15.5939            0
    -15.5423            0
    -15.4907            0
     -15.439            0
    -15.3874            0
    -15.3358            0
    -15.2841            0
    -15.2325            0
    -15.1809            0
    -15.1292            0
    -15.0776            0
    -15.0259            0
    -14.9743            0
    -14.9227            0
     -14.871            0
    -14.8194            0
    -14.7678            0
    -14.7161            0
    -14.6645            0
    -14.6129            0
    -14.5612            0
    -14.5096            0
     -14.458            0
    -14.4063            0
    -14.3547            0
     -14.303            0
    -14.2514            0
    -14.1998            0
    -14.1481            0
    -14.0965            0
    -14.0449            0
    -13.9932            0
    -13.9416            0
      -13.89            0
    -13.8383            0
    -13.7867            0
    -13.7351            0
    -13.6834            0
    -13.6318            0
    -13.5801            0
    -13.5285            0
    -13.4769            0
    -13.4252            0
    -13.3736            0
     -13.322            0
    -13.2703            0
    -13.2187            0
    -13.1671            0
    -13.1154            0
    -13.0638            0
    -13.0122            0
    -12.9605            0
    -12.9089            0
    -12.8573            0
    -12.8056            0
     -12.754            0
    -12.7023            0
    -12.6507            0
    -12.5991            0
    -12.5474            0
    -12.4958            0
    -12.4442            0
    -12.3925            0
    -12.3409            0
    -12.2893            0
    -12.2376            0
     -12.186            0
    -12.1344            0
    -12.0827            0
    -12.0311            0
    -11.9794            0
    -11.9278            0
    -11.8762            0
    -11.8245            0
    -11.7729            0
    -11.7213            0
    -11.6696            0
     -11.618            0
    -11.5664            0
    -11.5147            0
    -11.4631            0
    -11.4115            0
    -11.3598            0
    -11.3082            0
    -11.2565            0
    -11.2049            0
    -11.1533            0
    -11.1016            0
      -11.05            0
    -10.9984            0
    -10.9467            0
    -10.8951            0
    -10.8435            0
    -10.7918            0
    -10.7402            0
    -10.6886            0
    -10.6369            0
    -10.5853            0
    -10.5337            0
     -10.482            0
    -10.4304            0
    -10.3787            0
    -10.3271            0
    -10.2755            0
    -10.2238            0
    -10.1722            0
    -10.1206            0
    -10.0689            0
    -10.0173            0
    -9.96571       0.0001
    -9.91401       0.0003
    -9.86241       0.0011
    -9.81081       0.0038
    -9.75911        0.012
    -9.70751       0.0337
    -9.65581       0.0836
    -9.60421       0.1855
    -9.55261       0.3682
    -9.50091       0.6571
    -9.44931       1.0587
    -9.39771       1.5474
    -9.34601       2.0629
    -9.29441       2.5258
    -9.24281       2.8675
    -9.19111       3.0636
    -9.13951       3.1495
    -9.08791       3.2102
    -9.03621       3.3427
    -8.98461       3.6118
    -8.93291       4.0181
    -8.88131       4.4959
    -8.82971       4.9457
    -8.77801       5.2854
    -8.72641       5.4948
    -8.67481       5.6232
    -8.62311       5.7512
    -8.57151       5.9291
    -8.51991       6.1372
    -8.46821       6.2995
    -8.41661       6.3442
    -8.36501       6.2692
    -8.31331       6.1635
    -8.26171        6.168
    -8.21011       6.3963
    -8.15841       6.8625
    -8.10681       7.4577
    -8.05511       7.9942
    -8.00351       8.2979
    -7.95191        8.299
    -7.90021       8.0665
    -7.84861       7.7618
    -7.79701        7.539
    -7.74531       7.4544
    -7.69371       7.4412
    -7.64211       7.3601
    -7.59041       7.0909
    -7.53881       6.6061
    -7.48721       5.9857
    -7.43551       5.3681
    -7.38391       4.8723
    -7.33221       4.5413
    -7.28061       4.3348
    -7.22901       4.1689
    -7.17731       3.9753
    -7.12571        3.748
    -7.07411       3.5533
    -7.02241       3.4953
    -6.97081       3.6521
    -6.91921       4.0196
    -6.86751       4.5014
    -6.81591        4.957
    -6.76431       5.2849
    -6.71261       5.4891
    -6.66101       5.6895
    -6.60931       6.0654
    -6.55771       6.7571
    -6.50611       7.7733
    -6.45441       8.9551
    -6.40281      10.0303
    -6.35121      10.7412
    -6.29951      10.9735
    -6.24791      10.8021
    -6.19631      10.4244
    -6.14461      10.0373
    -6.09301       9.7454
    -6.04141       9.5493
    -5.98971        9.393
    -5.93811       9.2198
    -5.88651       9.0046
    -5.83481       8.7625
    -5.78321       8.5423
    -5.73151       8.4101
    -5.67991       8.4293
    -5.62831       8.6489
    -5.57661       9.1005
    -5.52501       9.7932
    -5.47341      10.6941
    -5.42171      11.7105
    -5.37011      12.7047
    -5.31851      13.5443
    -5.26681      14.1515
    -5.21521      14.5084
    -5.16361      14.6262
    -5.11191      14.5216
    -5.06031      14.2278
    -5.00861      13.8193
    -4.95701      13.4131
    -4.90541      13.1374
    -4.85371      13.0871
    -4.80211       13.291
    -4.75051      13.7011
    -4.69881      14.2039
    -4.64721      14.6531
    -4.59561      14.9186
    -4.54391      14.9387
    -4.49231      14.7547
    -4.44071      14.5041
    -4.38901       14.361
    -4.33741      14.4459
    -4.28571      14.7586
    -4.23411      15.1852
    -4.18251      15.5738
    -4.13081      15.8198
    -4.07921      15.8969
    -4.02761      15.8281
    -3.97591      15.6359
    -3.92431      15.3141
    -3.87271      14.8336
    -3.82101       14.169
    -3.76941      13.3289
    -3.71781      12.3773
    -3.66611       11.437
    -3.61451      10.6721
    -3.56291      10.2537
    -3.51121      10.3175
    -3.45961      10.9266
    -3.40791      12.0494
    -3.35631      13.5545
    -3.30471      15.2261
    -3.25301      16.8106
    -3.20141      18.0977
    -3.14981      19.0064
    -3.09811       19.617
    -3.04651      20.1094
    -2.99491      20.6394
    -2.94321      21.2417
    -2.89161        21.83
    -2.84001      22.2765
    -2.78831      22.4932
    -2.73671      22.4502
    -2.68501      22.1482
    -2.63341      21.5995
    -2.58181      20.8486
    -2.53011      20.0042
    -2.47851      19.2408
    -2.42691      18.7531
    -2.37521      18.6937
    -2.32361      19.1329
    -2.27201      20.0637
    -2.22031      21.4403
    -2.16871      23.2041
    -2.11711      25.2564
    -2.06541      27.3856
    -2.01381      29.2229
    -1.96211      30.3038
    -1.91051      30.2357
    -1.85891      28.8702
    -1.80721      26.3714
    -1.75561      23.1472
    -1.70401      19.6975
    -1.65231      16.4553
    -1.60071      13.6786
    -1.54911      11.4167
    -1.49741       9.5593
    -1.44581        7.942
    -1.39421        6.452
    -1.34251       5.0733
    -1.29091       3.8604
    -1.23921       2.8748
    -1.18761       2.1392
    -1.13601       1.6316
    -1.08431        1.304
    -1.03271       1.1012
   -0.981107       0.9697
   -0.929407       0.8622
   -0.877807       0.7448
   -0.826207       0.6046
   -0.774507       0.4506
   -0.722907       0.3035
   -0.671307       0.1831
   -0.619607       0.0983
   -0.568007       0.0468
   -0.516407       0.0197
   -0.464707       0.0073
   -0.413107       0.0024
   -0.361407       0.0007
   -0.309807       0.0002
   -0.258207            0
   -0.206507            0
   -0.154907            0
   -0.103307            0
  -0.0516067            0
   -6.71e-06            0
   0.0515933            0
    0.103293            0
    0.154893            0
    0.206493            0
    0.258193            0
    0.309793            0
    0.361493            0
    0.413093            0
    0.464693            0
    0.516393            0
    0.567993            0
    0.619593            0
    0.671293            0
    0.722893            0
    0.774493            0
    0.826193            0
    0.877793            0
    0.929393            0
    0.981093            0
     1.03269            0
     1.08439            0
     1.13599            0
     1.18759            0
     1.23929            0
     1.29089            0
     1.34249            0
     1.39419            0
     1.44579            0
     1.49739            0
     1.54909            0
     1.60069            0
     1.65229            0
     1.70399       0.0002
     1.75559       0.0006
     1.80719        0.002
     1.85889       0.0057
     1.91049       0.0145
     1.96219       0.0325
     2.01379       0.0645
     2.06539        0.114
     2.11709       0.1794
     2.16869       0.2523
     2.22029       0.3182
     2.27199       0.3619
     2.32359       0.3749
     2.37519       0.3608
     2.42689       0.3327
     2.47849       0.3054
     2.53009       0.2864
     2.58179        0.273
     2.63339       0.2569
     2.68509       0.2329
     2.73669       0.2041
     2.78829       0.1799
     2.83999       0.1693
     2.89159        0.175
     2.94319       0.1918
     2.99489       0.2099
     3.04649       0.2208
     3.09809       0.2225
     3.14979       0.2215
     3.20139       0.2291
     3.25299       0.2551
     3.30469       0.3008
     3.35629       0.3582
     3.40799       0.4137
     3.45959       0.4549
     3.51119       0.4742
     3.56289         0.47
     3.61449       0.4457
     3.66609       0.4106
     3.71779       0.3797
     3.76939       0.3716
     3.82099       0.4035
     3.87269       0.4863
     3.92429         0.62
     3.97589       0.7912
     4.02759       0.9739
     4.07919       1.1358
     4.13079       1.2487
     4.18249       1.2985
     4.23409       1.2879
     4.28579       1.2349
     4.33739       1.1664
     4.38899       1.1129
     4.44069       1.1015
     4.49229       1.1485
     4.54389       1.2559
     4.59559       1.4092
     4.64719       1.5778
     4.69879        1.721
     4.75049       1.8043
     4.80209       1.8228
     4.85369       1.8157
     4.90539       1.8573
     4.95699       2.0227
     5.00869       2.3455
     5.06029       2.7964
     5.11189       3.2961
     5.16359       3.7565
     5.21519       4.1201
     5.26679       4.3719
     5.31849       4.5261
     5.37009       4.6085
     5.42169       4.6546
     5.47339       4.7163
     5.52499       4.8569
     5.57659       5.1235
     5.62829        5.516
     5.67989       5.9778
     5.73159       6.4189
     5.78319       6.7578
     5.83479       6.9524
     5.88649       7.0058
     5.93809       6.9491
     5.98969       6.8218
     6.04139       6.6676
     6.09299       6.5392
     6.14459       6.4971
     6.19629       6.5898
     6.24789        6.822
     6.29949       7.1291
     6.35119       7.3823
     6.40279       7.4348
     6.45439       7.1942
     6.50609       6.6798
     6.55769       6.0218
     6.60939       5.3952
     6.66099       4.9334
     6.71259       4.6849
     6.76429       4.6384
     6.81589       4.7817
     6.86749       5.1358
     6.91919       5.7392
     6.97079       6.6042
     7.02239       7.6839
     7.07409       8.8673
     7.12569       9.9933
     7.17729      10.8766
     7.22899      11.3467
     7.28059      11.3007
     7.33229       10.744
     7.38389       9.7907
     7.43549       8.6209
     7.48719       7.4214
     7.53879       6.3426
     7.59039       5.4777
     7.64209       4.8537
     7.69369       4.4323
     7.74529       4.1285
     7.79699       3.8498
     7.84859       3.5378
     7.90019       3.1886
     7.95189       2.8383
     8.00349       2.5305
     8.05519       2.2903
     8.10679       2.1215
     8.15839       2.0284
     8.21009       2.0427
     8.26169       2.2326
     8.31329       2.6808
     8.36499       3.4362
     8.41659       4.4649
     8.46819       5.6349
     8.51989       6.7593
     8.57149       7.6871
     8.62309       8.3938
     8.67479       9.0096
     8.72639       9.7603
     8.77799      10.8423
     8.82969      12.2933
     8.88129      13.9244
     8.93299      15.3561
     8.98459       16.159
     9.03619       16.041
     9.08789      14.9774
     9.13949      13.2104
     9.19109      11.1243
     9.24279       9.0862
     9.29439       7.3411
     9.34599       5.9917
     9.39769       5.0344
     9.44929       4.4094
     9.50089       4.0407
     9.55259       3.8556
     9.60419       3.7875
     9.65589       3.7742
     9.70749       3.7683
     9.75909       3.7616
     9.81079       3.8003
     9.86239       3.9699
     9.91399        4.342
     9.96569       4.9126
     10.0173       5.5748
     10.0689       6.1541
     10.1206        6.493
     10.1722       6.5287
     10.2238       6.3131
     10.2755        5.969
     10.3271       5.6262
     10.3788        5.382
     10.4304       5.2954
      10.482       5.3913
     10.5337       5.6573
     10.5853       6.0397
     10.6369       6.4588
     10.6886        6.847
     10.7402       7.1925
     10.7918       7.5579
     10.8435        8.056
     10.8951       8.7905
     10.9467       9.7907
     10.9984      10.9844
       11.05      12.2283
     11.1016      13.3843
     11.1533      14.3945
     11.2049      15.3114
     11.2566      16.2646
     11.3082      17.3801
     11.3598      18.6926
     11.4115      20.1004
     11.4631      21.3929
     11.5147      22.3414
     11.5664      22.8067
      11.618      22.8062
     11.6696      22.5101
     11.7213      22.1747
     11.7729      22.0497
     11.8245      22.2941
     11.8762      22.9297
     11.9278      23.8449
     11.9795      24.8375
     12.0311      25.6749
     12.0827      26.1438
     12.1344      26.0849
      12.186      25.4226
     12.2376      24.1961
     12.2893      22.5749
     12.3409      20.8333
     12.3925      19.2737
     12.4442        18.13
     12.4958      17.5021
     12.5474      17.3549
     12.5991      17.5648
     12.6507      17.9673
     12.7024      18.3765
      12.754      18.5973
     12.8056       18.467
     12.8573      17.9265
     12.9089      17.0685
     12.9605      16.1067
     13.0122      15.2683
     13.0638      14.6789
     13.1154      14.3184
     13.1671      14.0646
     13.2187      13.7783
     13.2703      13.3653
      13.322      12.7946
     13.3736      12.0865
     13.4252      11.2976
     13.4769      10.5089
     13.5285       9.8115
     13.5802       9.2874
     13.6318       8.9856
     13.6834       8.8995
     13.7351       8.9546
     13.7867       9.0171
     13.8383       8.9321
       13.89       8.5847
     13.9416       7.9571
     13.9932       7.1461
     14.0449       6.3236
     14.0965       5.6623
     14.1481       5.2708
     14.1998        5.174
     14.2514        5.331
     14.3031       5.6635
     14.3547       6.0739
     14.4063       6.4551
      14.458       6.7087
     14.5096       6.7728
     14.5612       6.6444
     14.6129       6.3794
     14.6645        6.064
     14.7161        5.773
     14.7678       5.5359
     14.8194        5.329
      14.871       5.1001
     14.9227       4.8109
     14.9743       4.4705
      15.026       4.1321
     15.0776        3.855
     15.1292       3.6641
     15.1809       3.5392
     15.2325       3.4415
     15.2841       3.3486
     15.3358       3.2726
     15.3874       3.2488
      15.439       3.3135
     15.4907       3.4904
     15.5423       3.7911
     15.5939       4.2194
     15.6456       4.7673
     15.6972       5.4028
     15.7488       6.0654
     15.8005       6.6813
     15.8521       7.1924
     15.9038       7.5819
     15.9554       7.8831
      16.007       8.1653
     16.0587       8.5036
     16.1103        8.945
     16.1619       9.4852
     16.2136      10.0689
     16.2652      10.6082
     16.3168      11.0055
     16.3685      11.1705
     16.4201      11.0355
     16.4717      10.5778
     16.5234       9.8421
      16.575       8.9437
     16.6267       8.0362
     16.6783       7.2558
     16.7299        6.671
     16.7816       6.2715
     16.8332       6.0021
     16.8848       5.8153
     16.9365       5.7031
     16.9881        5.686
     17.0397       5.7788
     17.0914       5.9668
      17.143         6.21
     17.1946       6.4624
     17.2463       6.6832
     17.2979       6.8335
     17.3496       6.8715
     17.4012       6.7596
     17.4528       6.4826
     17.5045       6.0628
     17.5561       5.5576
     17.6077       5.0401
     17.6594         4.57
      17.711        4.172
     17.7626        3.835
     17.8143       3.5328
     17.8659       3.2524
     17.9175       3.0113
     17.9692       2.8542
     18.0208        2.834
     18.0724       2.9816
     18.1241       3.2796
     18.1757       3.6529
     18.2274       3.9944
      18.279       4.2195
     18.3306       4.3203
     18.3823       4.3788
     18.4339       4.5246
     18.4855       4.8574
     18.5372       5.3834
     18.5888       6.0031
     18.6404       6.5598
     18.6921        6.919
     18.7437       7.0313
     18.7953       6.9461
      18.847       6.7798
     18.8986       6.6658
     18.9503       6.7148
     19.0019        6.987
     19.0535         7.47
     19.1052       8.0664
     19.1568       8.6132
     19.2084       8.9454
     19.2601        8.981
     19.3117       8.7683
     19.3633       8.4585
      19.415       8.2153
     19.4666       8.1225
     19.5182       8.1457
     19.5699       8.1689
     19.6215        8.081
     19.6732       7.8577
     19.7248       7.5874
     19.7764       7.4202
     19.8281       7.4778
     19.8797       7.7846
     19.9313       8.2594
      19.983       8.7605
     20.0346       9.1505
     20.0862       9.3517
     20.1379       9.3762
     20.1895       9.3259
     20.2411       9.3556
     20.2928       9.6061
     20.3444      10.1269
      20.396      10.8271
     20.4477      11.4908
     20.4993      11.8639
      20.551      11.7704
     20.6026      11.1928
     20.6542      10.2677
     20.7059       9.2039
     20.7575       8.1804
     20.8091       7.2848
     20.8608       6.5161
     20.9124       5.8307
      20.964       5.1949
     21.0157       4.6086
     21.0673       4.0953
     21.1189       3.6706
     21.1706       3.3157
     21.2222       2.9774
     21.2739       2.5972
     21.3255       2.1494
     21.3771       1.6575
     21.4288         1.18
     21.4804        0.776
      21.532       0.4764
     21.5837       0.2786
     21.6353       0.1587
     21.6869       0.0892
     21.7386        0.049
     21.7902       0.0257
     21.8418       0.0125
     21.8935       0.0055
     21.9451       0.0022
     21.9968       0.0008
     22.0484       0.0002
        22.1       0.0001
     22.1517            0
     22.2033            0
     22.2549            0
     22.3066            0
     22.3582            0
     22.4098            0
     22.4615            0
     22.5131            0
     22.5647            0
     22.6164            0
      22.668            0
     22.7196            0
     22.7713            0
     22.8229            0
     22.8746            0
     22.9262            0
     22.9778            0
     23.0295            0
     23.0811            0
     23.1327            0
     23.1844            0
      23.236            0
     23.2876            0
     23.3393            0
     23.3909            0
     23.4425            0
     23.4942            0
     23.5458            0
     23.5975            0
     23.6491            0
     23.7007            0
     23.7524            0
      23.804            0
     23.8556            0
     23.9073            0

    -27.6767           -0
     -27.625           -0
    -27.5734           -0
    -27.5217           -0
    -27.4701           -0
    -27.4185           -0
    -27.3668           -0
    -27.3152           -0
    -27.2636           -0
    -27.2119           -0
    -27.1603           -0
    -27.1087           -0
     -27.057           -0
    -27.0054           -0
    -26.9538           -0
    -26.9021           -0
    -26.8505           -0
    -26.7989           -0
    -26.7472           -0
    -26.6956           -0
    -26.6439           -0
    -26.5923           -0
    -26.5407           -0
     -26.489           -0
    -26.4374           -0
    -26.3858           -0
    -26.3341           -0
    -26.2825           -0
    -26.2309           -0
    -26.1792           -0
    -26.1276           -0
     -26.076           -0
    -26.0243           -0
    -25.9727           -0
     -25.921           -0
    -25.8694      -0.0002
    -25.8178      -0.0008
    -25.7661       -0.003
    -25.7145      -0.0101
    -25.6629      -0.0297
    -25.6112      -0.0788
    -25.5596      -0.1902
     -25.508      -0.4209
    -25.4563      -0.8636
    -25.4047      -1.6581
    -25.3531       -2.996
    -25.3014       -5.103
    -25.2498      -8.1751
    -25.1981     -12.2669
    -25.1465     -17.1669
    -25.0949     -22.3387
    -25.0432     -27.0039
    -24.9916     -30.3763
      -24.94     -31.9563
    -24.8883     -31.7351
    -24.8367     -30.1998
    -24.7851     -28.1373
    -24.7334     -26.3499
    -24.6818     -25.4197
    -24.6302     -25.6079
    -24.5785      -26.897
    -24.5269     -29.1254
    -24.4753     -32.1599
    -24.4236     -36.0714
     -24.372     -41.2679
    -24.3203      -48.485
    -24.2687     -58.5078
    -24.2171     -71.6204
    -24.1654     -87.0013
    -24.1138     -102.427
    -24.0622     -114.577
    -24.0105     -119.974
    -23.9589     -116.286
    -23.9073     -103.429
    -23.8556     -83.8213
     -23.804     -61.5391
    -23.7524     -40.7365
    -23.7007     -24.2222
    -23.6491     -12.8984
    -23.5974      -6.1365
    -23.5458      -2.6033
    -23.4942      -0.9832
    -23.4425      -0.3301
    -23.3909      -0.0984
    -23.3393       -0.026
    -23.2876      -0.0061
     -23.236      -0.0013
    -23.1844      -0.0002
    -23.1327           -0
    -23.0811           -0
    -23.0295           -0
    -22.9778           -0
    -22.9262           -0
    -22.8745           -0
    -22.8229           -0
    -22.7713           -0
    -22.7196           -0
     -22.668           -0
    -22.6164           -0
    -22.5647           -0
    -22.5131           -0
    -22.4615           -0
    -22.4098           -0
    -22.3582           -0
    -22.3066           -0
    -22.2549           -0
    -22.2033           -0
    -22.1517           -0
       -22.1           -0
    -22.0484           -0
    -21.9967           -0
    -21.9451           -0
    -21.8935           -0
    -21.8418           -0
    -21.7902           -0
    -21.7386           -0
    -21.6869           -0
    -21.6353           -0
    -21.5837           -0
     -21.532           -0
    -21.4804           -0
    -21.4288           -0
    -21.3771           -0
    -21.3255           -0
    -21.2738      -0.0001
    -21.2222      -0.0003
    -21.1706      -0.0011
    -21.1189      -0.0037
    -21.0673      -0.0109
    -21.0157      -0.0285
     -20.964      -0.0657
    -20.9124      -0.1343
    -20.8608      -0.2436
    -20.8091      -0.3944
    -20.7575      -0.5743
    -20.7059      -0.7598
    -20.6542      -0.9274
    -20.6026      -1.0653
    -20.5509      -1.1803
    -20.4993      -1.2953
    -20.4477      -1.4433
     -20.396      -1.6613
    -20.3444      -1.9795
    -20.2928      -2.4031
    -20.2411      -2.8937
    -20.1895      -3.3686
    -20.1379      -3.7316
    -20.0862      -3.9231
    -20.0346      -3.9556
     -19.983      -3.9122
    -19.9313      -3.9068
    -19.8797      -4.0299
    -19.8281      -4.3055
    -19.7764      -4.6823
    -19.7248      -5.0632
    -19.6731      -5.3598
    -19.6215        -5.54
    -19.5699      -5.6378
    -19.5182      -5.7232
    -19.4666      -5.8533
     -19.415      -6.0379
    -19.3633      -6.2371
    -19.3117       -6.389
    -19.2601      -6.4503
    -19.2084      -6.4278
    -19.1568      -6.3862
    -19.1052      -6.4308
    -19.0535      -6.6772
    -19.0019      -7.2134
    -18.9502      -8.0629
    -18.8986      -9.1576
     -18.847     -10.3449
    -18.7953      -11.437
    -18.7437     -12.2831
    -18.6921     -12.8216
    -18.6404     -13.0817
    -18.5888     -13.1372
    -18.5372     -13.0452
    -18.4855     -12.8024
    -18.4339     -12.3442
    -18.3823     -11.5874
    -18.3306     -10.4964
     -18.279      -9.1329
    -18.2273      -7.6572
    -18.1757      -6.2783
    -18.1241      -5.1839
    -18.0724      -4.4906
    -18.0208      -4.2343
    -17.9692      -4.3891
    -17.9175       -4.888
    -17.8659        -5.63
    -17.8143      -6.4773
    -17.7626      -7.2645
     -17.711      -7.8341
    -17.6594      -8.0934
    -17.6077      -8.0564
    -17.5561      -7.8437
    -17.5045       -7.634
    -17.4528      -7.5994
    -17.4012      -7.8617
    -17.3495      -8.4863
    -17.2979      -9.5044
    -17.2463     -10.9328
    -17.1946     -12.7616
     -17.143     -14.9005
    -17.0914     -17.1143
    -17.0397     -19.0059
    -16.9881     -20.0936
    -16.9365      -19.976
    -16.8848     -18.5084
    -16.8332     -15.8917
    -16.7816     -12.6105
    -16.7299      -9.2492
    -16.6783       -6.288
    -16.6266      -3.9819
     -16.575       -2.362
    -16.5234      -1.3177
    -16.4717      -0.6912
    -16.4201      -0.3391
    -16.3685      -0.1542
    -16.3168      -0.0642
    -16.2652      -0.0243
    -16.2136      -0.0082
    -16.1619      -0.0025
    -16.1103      -0.0007
    -16.0587      -0.0002
     -16.007           -0
    -15.9554           -0
    -15.9037           -0
    -15.8521           -0
    -15.8005           -0
    -15.7488           -0
    -15.6972           -0
    -15.6456           -0
    -15.5939           -0
    -15.5423           -0
    -15.4907           -0
     -15.439           -0
    -15.3874           -0
    -15.3358           -0
    -15.2841           -0
    -15.2325           -0
    -15.1809           -0
    -15.1292           -0
    -15.0776           -0
    -15.0259           -0
    -14.9743           -0
    -14.9227           -0
     -14.871           -0
    -14.8194           -0
    -14.7678           -0
    -14.7161           -0
    -14.6645           -0
    -14.6129           -0
    -14.5612           -0
    -14.5096           -0
     -14.458           -0
    -14.4063           -0
    -14.3547           -0
     -14.303           -0
    -14.2514           -0
    -14.1998           -0
    -14.1481           -0
    -14.0965           -0
    -14.0449           -0
    -13.9932           -0
    -13.9416           -0
      -13.89           -0
    -13.8383           -0
    -13.7867           -0
    -13.7351           -0
    -13.6834           -0
    -13.6318           -0
    -13.5801           -0
    -13.5285           -0
    -13.4769           -0
    -13.4252           -0
    -13.3736           -0
     -13.322           -0
    -13.2703           -0
    -13.2187           -0
    -13.1671           -0
    -13.1154           -0
    -13.0638           -0
    -13.0122           -0
    -12.9605           -0
    -12.9089           -0
    -12.8573           -0
    -12.8056           -0
     -12.754           -0
    -12.7023           -0
    -12.6507           -0
    -12.5991           -0
    -12.5474           -0
    -12.4958           -0
    -12.4442           -0
